intBiotaID,intParentID,vchrEpithet,vchrFullName,vchrYearOfPub,vchrAuthor,vchrNameQualifier,chrElemType,vchrRank,chrKingdomCode,intOrder,vchrParentage,bitChangedComb,bitShadowed,bitUnplaced,bitUnverified,bitAvailableName,bitLiteratureName,dtDateCreated,vchrWhoCreated,dtDateLastUpdated,vchrWhoLastUpdated,txtDistQual,GUID
188238,0,,Animalia,,,,KING,kingdom,A,,,,,,,,,,,,,,A12E5032-0E8D-40D6-8A60-45D46A7F2617
