intBiotaAssociateID,intBiotaID,tintAssocType,intAssocBiotaID,vchrAssocBiotaText,vchrRelationForward,vchrRelationReverse,intRefID,vchrRefPage,bitUncertain,txtNotes,GUID
C0E9F7B6-AD1E-414B-B00E-3614B0C99E0C,a69d1b96-0dd8-4b4f-b272-741522935c29,0,43b16729-e587-4e04-b1bb-8d97dbf16541,,has synonym,is a synonym of,,,FALSE,,AB356F63-44F1-4B98-BDE2-3AEE0565922B
10E2CCCE-1970-467E-90A0-7DE58B535FA4,a69d1b96-0dd8-4b4f-b272-741522935c29,0,bf339c78-cf2d-4b04-acc7-3889ed4d9c2f,,has synonym,is a synonym of,,,FALSE,,D3A001DB-23A5-40C7-8CBF-1EF7EF10BDDB
7F4C3F01-1781-4AA4-BF0E-E3CB47DA48A0,a69d1b96-0dd8-4b4f-b272-741522935c29,0,5019972c-21f2-4214-9a6f-e8592d5fa51c,,has synonym,is a synonym of,,,FALSE,,15A137CB-03A1-46F1-B410-57E312AE395B
AF0CA3BE-A4AD-4A5D-AEFC-CEA67C10BFEC,a69d1b96-0dd8-4b4f-b272-741522935c29,0,4c736976-2d5f-46d9-b5f6-8c6a58cec07a,,has synonym,is a synonym of,,,FALSE,,F9AD5E07-35D5-4E67-8B04-65B543420FB2
B473B8C3-7045-44F2-B273-8A2EFC026780,a69d1b96-0dd8-4b4f-b272-741522935c29,0,6cdc9a71-d70c-4163-8aef-8ee3f971a5df,,has synonym,is a synonym of,,,FALSE,,FBEC85AB-A8BB-4134-B89E-493683BB512B
D2B920F3-74AC-40BE-9A01-45BC2010F845,a69d1b96-0dd8-4b4f-b272-741522935c29,0,e332d07d-b0c3-4878-b0be-6d05adc438e7,,has synonym,is a synonym of,,,FALSE,,45853DDE-2A60-415E-B182-F4AD0584F299
223C6A11-4518-4276-9C80-9DA3E10773A3,a69d1b96-0dd8-4b4f-b272-741522935c29,0,33c041f6-13f3-4b79-9897-972d9a6bc3c6,,has synonym,is a synonym of,,,FALSE,,9541AC00-AB21-4157-B686-B43A659EC7AD
489898A1-A53B-45AE-BE08-99E9BFE27106,a69d1b96-0dd8-4b4f-b272-741522935c29,0,4d82dc1a-90e9-49c1-b9d7-01d2f612e8c5,,has synonym,is a synonym of,,,FALSE,,65ECFBBC-9C1F-4F33-8A5A-EC63D2A331E3
E3A8F211-A01E-4A8E-888E-0EC2D4024C97,a69d1b96-0dd8-4b4f-b272-741522935c29,0,d5ac1bb3-7803-4646-847f-bdbca5554d64,,has synonym,is a synonym of,,,FALSE,,AB45BAD4-D1A1-4AA6-905D-E0D423B3BC86
075E30BD-2889-4AD5-9444-863693706E83,a69d1b96-0dd8-4b4f-b272-741522935c29,0,db5f21ed-00b5-4698-9b35-5fa6bc0a5b7a,,has synonym,is a synonym of,,,FALSE,,14F4E627-AAD3-4CE2-B0AB-CBF10ECFD013
A7F29755-95BD-4346-BDCD-6A880A53F334,a69d1b96-0dd8-4b4f-b272-741522935c29,0,c140552b-7c2c-4260-bb8e-3feb48fea7ab,,has synonym,is a synonym of,,,FALSE,,8BA51FD6-6E8F-429C-A02D-4814B14B50AA
3E3D7831-EC1A-43BD-84C2-68EF4D90F01F,a69d1b96-0dd8-4b4f-b272-741522935c29,0,14338571-8747-4d5b-9616-c228c1629661,,has synonym,is a synonym of,,,FALSE,,FD827A51-ACE2-4EDD-ADEA-B670BD2D26B1
E4102668-033F-425D-B6C9-272750D6761D,a69d1b96-0dd8-4b4f-b272-741522935c29,0,53a1c69e-e82e-458f-a46b-1897d2dba0ae,,has synonym,is a synonym of,,,FALSE,,934E51FE-0F5B-4085-95BF-7B881605D18A
75AB2FB4-F072-4358-A22C-515C5DFD7A27,a69d1b96-0dd8-4b4f-b272-741522935c29,0,20f057b3-e42d-43dd-8a02-e2e5398777a9,,has synonym,is a synonym of,,,FALSE,,77B305BC-D3AC-4482-A9DC-0A94753E52EB
878E027E-D367-44E6-82CA-10C7D730D39E,77759e26-67dc-433c-878e-150d63868e68,0,43672113-558f-4180-8392-795efdc4c816,,is a synonym of,has synonym,,,FALSE,,5D2B40F7-6603-4674-8221-139FCF07FEF6
1DE183A7-A9DF-4F2A-90DA-EA2D06FB3627,567ad929-52f5-4977-960e-91e7362050d1,0,43672113-558f-4180-8392-795efdc4c816,,is a synonym of,has synonym,,,FALSE,,DBD00B71-0537-4E4F-81A8-B572162A961C
EB41093C-6A64-4DBA-9C7C-B38DC011C10F,75bc908b-85dc-444a-b0db-01d11bfe9291,0,43672113-558f-4180-8392-795efdc4c816,,is a synonym of,has synonym,,,FALSE,,C6F016F0-1287-4408-A508-0F78079293EF
45A2F7DA-7712-40EC-B0D4-B981B923A99F,16165ff8-512d-453c-9f7f-e396c0a74d1d,0,43672113-558f-4180-8392-795efdc4c816,,is a synonym of,has synonym,,,FALSE,,3E9CB2DF-6E7E-4066-8822-C99E7960E8C8
BB10360B-C28D-4A8F-A514-973CED537734,fec96b92-45c9-4d1e-b349-8e4063f0955f,0,43672113-558f-4180-8392-795efdc4c816,,is a synonym of,has synonym,,,FALSE,,9086BDB7-82E3-408D-B920-FB862E365379
700D4F73-87E0-4BC8-B797-E69E9B557CCF,b9d67188-1745-428d-b75e-517998b98bee,0,43672113-558f-4180-8392-795efdc4c816,,is a synonym of,has synonym,,,FALSE,,9548C72F-903E-44AC-9C52-11B08FAC9BF6
517DF2C3-E820-4D8E-9688-4FA1E640DA63,def00f8c-7d3a-4c0b-acf7-70c64e1c737c,0,43672113-558f-4180-8392-795efdc4c816,,is a synonym of,has synonym,,,FALSE,,77B0B6BD-593E-4D9B-A0EE-07C4F4A2A71D
41A69420-D2AD-451B-A4CD-0463119A7D24,b755069a-b38a-4912-97f2-afa3b90e4746,0,43672113-558f-4180-8392-795efdc4c816,,is a synonym of,has synonym,,,FALSE,,46E30B93-5536-43A3-BDC2-B38E00F6DECD
C2EBD333-4436-4261-B181-A8CAD75800DA,8f4c4041-78ef-49ff-8e79-b21eaae75043,0,43672113-558f-4180-8392-795efdc4c816,,is a synonym of,has synonym,,,FALSE,,3725649D-9AD9-42A6-A29B-AA4C1D50E840
D740E8AD-466A-429E-9BE4-987A2ABCD426,d1a3c0e8-2a00-47a4-886d-b5612d754a0a,0,43672113-558f-4180-8392-795efdc4c816,,is a synonym of,has synonym,,,FALSE,,61DF1E99-102D-4CC5-A200-914B462A9342
215B168C-B54A-44AD-952E-79D4B34855D4,6849ff9b-a837-40ed-97ea-cab0e3e232f8,0,3948be1f-2abd-4ae3-ad76-9aafed57d92a,,is a synonym of,has synonym,,,FALSE,,DC444A15-2817-4011-A396-B8862F595151
B61AA1D3-3939-4429-968F-DD2BB931FA07,4a0291a8-6b6b-4fc0-b5b4-e0e2dd6589ff,0,3948be1f-2abd-4ae3-ad76-9aafed57d92a,,is a synonym of,has synonym,,,FALSE,,8CE2996B-C1BB-4262-91A6-E853C14A84BF
6AC4CD1B-91E2-4A62-AD9D-DF868E9DE75C,6a52a403-2ac7-4cff-87a0-5cb904d0599f,0,a69d1b96-0dd8-4b4f-b272-741522935c29,,is a synonym of,has synonym,,,FALSE,,177E5010-F43E-474C-9E6F-B353A4A0FB31
674A0E14-981E-41D3-BC7E-BD32ABF9F269,02ce2658-96ba-4fac-8b37-b9b534e29fb0,0,a69d1b96-0dd8-4b4f-b272-741522935c29,,is a synonym of,has synonym,,,FALSE,,7CE1F3D6-3220-4489-95B8-6B532FB70D6F
62E7FB4B-2416-46D4-98AB-02EACCC50F39,3ba1862b-7a46-4f97-8cc0-982e47aa51eb,0,a69d1b96-0dd8-4b4f-b272-741522935c29,,is a synonym of,has synonym,,,FALSE,,A72100FA-F2AA-4F96-8450-36DF51EF999B
48D8C4CF-D519-4CB6-8C5C-40A30C6AE163,961d9823-476a-4524-9c9c-c6de1d6af0a0,0,a69d1b96-0dd8-4b4f-b272-741522935c29,,is a synonym of,has synonym,,,FALSE,,A5111021-02B8-46F6-9C4D-91A03F5F1FFD
09EBD949-633C-4F1E-8338-B2AEDCF221E6,c11998b0-bb1a-4280-84a5-6dab82e76939,0,a69d1b96-0dd8-4b4f-b272-741522935c29,,is a synonym of,has synonym,,,FALSE,,91802EC4-AB8B-49BF-B1B0-1CF317802022
2DE21431-3AEC-447A-9331-F8751336ABE1,912f60fb-8420-4c45-b00f-9be9823f7222,0,a69d1b96-0dd8-4b4f-b272-741522935c29,,is a synonym of,has synonym,,,FALSE,,E55F4E89-F562-4536-B85F-903EBF901345
7FA240F7-D369-4F36-B1E2-16D0D5D0703D,3a8f8e55-61e9-491c-a49b-27cfd4c45a9f,0,a69d1b96-0dd8-4b4f-b272-741522935c29,,is a synonym of,has synonym,,,FALSE,,EE735D3B-09ED-49B1-BF1C-84BB971365FA
3D675E14-9D42-426C-BD5A-1ACB406755C2,93960245-26f5-4ab0-a8a0-2dac77a7f603,0,a69d1b96-0dd8-4b4f-b272-741522935c29,,is a synonym of,has synonym,,,FALSE,,BA81AC23-7B47-4716-8E71-D9AE4A5AD172
9058CC54-1A76-40F5-A451-CD656AE7E79A,43b16729-e587-4e04-b1bb-8d97dbf16541,0,a69d1b96-0dd8-4b4f-b272-741522935c29,,is a synonym of,has synonym,,,FALSE,,8460B35F-4291-4CA6-B101-88C273C01888
F8418A8D-3299-4BD2-B685-D7D3DB9D36E4,bf339c78-cf2d-4b04-acc7-3889ed4d9c2f,0,a69d1b96-0dd8-4b4f-b272-741522935c29,,is a synonym of,has synonym,,,FALSE,,7E611B75-62BF-4607-BF3F-F64F5BE6EF76
B0A7311A-40EF-4BDC-8825-17C78AB27588,5019972c-21f2-4214-9a6f-e8592d5fa51c,0,a69d1b96-0dd8-4b4f-b272-741522935c29,,is a synonym of,has synonym,,,FALSE,,99F8E365-B6F8-45B5-9B6E-42DEBF7B1C7B
4F0F7064-6370-4E7A-8693-DACE5C61959A,4c736976-2d5f-46d9-b5f6-8c6a58cec07a,0,a69d1b96-0dd8-4b4f-b272-741522935c29,,is a synonym of,has synonym,,,FALSE,,66078970-C282-4EE5-AE9B-B48A3913B1C2
A59BB534-4D98-4AC2-84AA-06DDD92A24B2,6cdc9a71-d70c-4163-8aef-8ee3f971a5df,0,a69d1b96-0dd8-4b4f-b272-741522935c29,,is a synonym of,has synonym,,,FALSE,,D0CA6CBA-84C8-48CA-9043-E99D0AED1E7C
B1A699E8-79BE-4F35-8174-B29D5099A535,e332d07d-b0c3-4878-b0be-6d05adc438e7,0,a69d1b96-0dd8-4b4f-b272-741522935c29,,is a synonym of,has synonym,,,FALSE,,F5183DEB-6B18-40C2-AA5E-92D2C1482C37
18636EFA-3B5C-4823-B548-1F3767AE8ADC,33c041f6-13f3-4b79-9897-972d9a6bc3c6,0,a69d1b96-0dd8-4b4f-b272-741522935c29,,is a synonym of,has synonym,,,FALSE,,B4E80A26-0EC4-4C0C-9F93-CD648CA27835
33792360-5CED-48D0-89D8-04F01D53C6B3,4d82dc1a-90e9-49c1-b9d7-01d2f612e8c5,0,a69d1b96-0dd8-4b4f-b272-741522935c29,,is a synonym of,has synonym,,,FALSE,,8AF0C3A0-98FC-45E8-80AC-6CE4422EBAE1
910C386D-1946-4C7E-B12A-D9002C07330D,d5ac1bb3-7803-4646-847f-bdbca5554d64,0,a69d1b96-0dd8-4b4f-b272-741522935c29,,is a synonym of,has synonym,,,FALSE,,A2EC0476-7194-465D-9D53-2B6C771465D6
0DDB3C33-DF65-4EF2-8F63-99359B30D393,db5f21ed-00b5-4698-9b35-5fa6bc0a5b7a,0,a69d1b96-0dd8-4b4f-b272-741522935c29,,is a synonym of,has synonym,,,FALSE,,A245AA98-9CFA-4EA5-9CCE-C3B67B818A55
BC01FAFA-4951-49C1-A57F-C310FF7B07F2,c140552b-7c2c-4260-bb8e-3feb48fea7ab,0,a69d1b96-0dd8-4b4f-b272-741522935c29,,is a synonym of,has synonym,,,FALSE,,75E488E8-8443-4C78-B173-8DE6BCB48225
A7F398F0-FC60-4B3A-9BA1-5A64B0FC4202,14338571-8747-4d5b-9616-c228c1629661,0,a69d1b96-0dd8-4b4f-b272-741522935c29,,is a synonym of,has synonym,,,FALSE,,301DC7E0-F82B-46B6-BEC5-F60475ABD5C1
14A0EF01-9E74-46C1-9CA7-7161866047CB,53a1c69e-e82e-458f-a46b-1897d2dba0ae,0,a69d1b96-0dd8-4b4f-b272-741522935c29,,is a synonym of,has synonym,,,FALSE,,32C76458-CDF1-4CC4-BACD-A5025BEB06C8
0314B2AB-3EAF-4AEC-A6BF-E93CC1AD6C73,20f057b3-e42d-43dd-8a02-e2e5398777a9,0,a69d1b96-0dd8-4b4f-b272-741522935c29,,is a synonym of,has synonym,,,FALSE,,0619E92C-ED16-42A8-9235-F8153E33B334
